"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
75,0,0.2,"AC",24.3696198248684
75,100,0.2,"AC",20.5411919188913
75,50,0.2,"AC",21.3228320931435
45,85,0.2,"AC",17.1578949833288
45,15,0.2,"AC",23.3220907022239
105,15,0.2,"AC",25.5592838203515
105,85,0.2,"AC",24.108910012323
30,50,0.2,"AC",21.6545803931114
120,50,0.2,"AC",22.2557199868027
75,0,0.2,"AC",24.7253039721173
75,100,0.2,"AC",21.6916445840992
75,50,0.2,"AC",21.3060743908014
45,85,0.2,"AC",17.8466610905566
45,15,0.2,"AC",25.7243637532514
105,15,0.2,"AC",25.2647918335411
105,85,0.2,"AC",23.2394198401958
30,50,0.2,"AC",23.5578928039274
120,50,0.2,"AC",23.542269717786
75,0,0.2,"AC",26.3927265221473
75,100,0.2,"AC",20.6934120208663
75,50,0.2,"AC",19.696759968649
45,85,0.2,"AC",17.8515839712301
45,15,0.2,"AC",23.5436525745525
105,15,0.2,"AC",24.1871136563795
105,85,0.2,"AC",22.4514681407876
30,50,0.2,"AC",22.9808159902435
120,50,0.2,"AC",23.0839259360493
75,0,0.2,"AC",22.5378859235068
75,100,0.2,"AC",22.6317301088237
75,50,0.2,"AC",20.4463073783927
45,85,0.2,"AC",19.7177445315147
45,15,0.2,"AC",24.3454338112408
105,15,0.2,"AC",24.161390130919
105,85,0.2,"AC",21.949923830394
30,50,0.2,"AC",22.547254563882
120,50,0.2,"AC",22.0459025093586
75,0,0.2,"AC",24.3347555027209
75,100,0.2,"AC",21.865126409512
75,50,0.2,"AC",20.8717999619518
45,85,0.2,"AC",17.9428993961757
45,15,0.2,"AC",24.3792427686501
105,15,0.2,"AC",25.6235916391607
105,85,0.2,"AC",21.9370618605089
30,50,0.2,"AC",21.5874882227557
120,50,0.2,"AC",22.9711161979158
75,0,0.2,"AC",24.0221033100486
75,100,0.2,"AC",20.7924121633671
75,50,0.2,"AC",23.0092377267438
45,85,0.2,"AC",18.526043970832
45,15,0.2,"AC",21.9221667909025
105,15,0.2,"AC",25.600922238744
105,85,0.2,"AC",24.0480219400422
30,50,0.2,"AC",22.6879841315769
120,50,0.2,"AC",22.296188980536
75,0,0.2,"AC",25.5138313512508
75,100,0.2,"AC",20.538201211153
75,50,0.2,"AC",19.0259058329589
45,85,0.2,"AC",17.3323435032094
45,15,0.2,"AC",24.3403682032778
105,15,0.2,"AC",24.2771230561733
105,85,0.2,"AC",22.40494199146
30,50,0.2,"AC",21.1746031584692
120,50,0.2,"AC",23.3096058326654
75,0,0.2,"AC",26.5435537393796
75,100,0.2,"AC",20.4431474447436
75,50,0.2,"AC",21.2175621519546
45,85,0.2,"AC",16.4590041629117
45,15,0.2,"AC",26.1938189531943
105,15,0.2,"AC",25.7655207436584
105,85,0.2,"AC",21.9163288156073
30,50,0.2,"AC",20.7951214533363
120,50,0.2,"AC",23.2063531917053
75,0,0.2,"AC",24.5484092416354
75,100,0.2,"AC",21.3700910588546
75,50,0.2,"AC",21.3058702247259
45,85,0.2,"AC",16.476990702068
45,15,0.2,"AC",24.0234514764178
105,15,0.2,"AC",25.5901985075773
105,85,0.2,"AC",21.3941879603627
30,50,0.2,"AC",21.351171489395
120,50,0.2,"AC",23.4632993146138
75,0,0.2,"AC",23.3253189102724
75,100,0.2,"AC",22.4590751139554
75,50,0.2,"AC",22.1336614211155
45,85,0.2,"AC",18.0599787084328
45,15,0.2,"AC",23.9963948503589
105,15,0.2,"AC",25.4890788933133
105,85,0.2,"AC",23.4135534198571
30,50,0.2,"AC",21.1157852407211
120,50,0.2,"AC",24.9458662201294
75,0,0.2,"AC",24.3332743503103
75,100,0.2,"AC",22.4328206723419
75,50,0.2,"AC",21.6355289361011
45,85,0.2,"AC",19.067830545864
45,15,0.2,"AC",24.8541157280329
105,15,0.2,"AC",25.6163569449591
105,85,0.2,"AC",21.9859479911467
30,50,0.2,"AC",20.4041941857718
120,50,0.2,"AC",22.4690584583456
75,0,0.2,"AC",24.1008563091438
75,100,0.2,"AC",22.3086587955976
75,50,0.2,"AC",21.0399980468056
45,85,0.2,"AC",17.5677793439568
45,15,0.2,"AC",25.4873201108869
105,15,0.2,"AC",24.9146469772455
105,85,0.2,"AC",23.3073144964106
30,50,0.2,"AC",21.5622848062172
120,50,0.2,"AC",20.9098898149923
75,0,0.2,"AC",24.6513750744852
75,100,0.2,"AC",23.6394012601317
75,50,0.2,"AC",19.5803548091633
45,85,0.2,"AC",19.7529884642657
45,15,0.2,"AC",24.693222269842
105,15,0.2,"AC",22.8558258468341
105,85,0.2,"AC",24.3458558284553
30,50,0.2,"AC",20.7697328965087
120,50,0.2,"AC",22.1483901473097
75,0,0.2,"AC",25.0265777445086
75,100,0.2,"AC",20.9216516045154
75,50,0.2,"AC",19.8852953257336
45,85,0.2,"AC",18.1947294175243
45,15,0.2,"AC",25.5987251600259
105,15,0.2,"AC",24.5168046279664
105,85,0.2,"AC",23.0708346580275
30,50,0.2,"AC",21.8508510116616
120,50,0.2,"AC",22.7479829568054
75,0,0.2,"AC",26.0111146784796
75,100,0.2,"AC",20.9508387486995
75,50,0.2,"AC",21.6970224735076
45,85,0.2,"AC",19.564124032541
45,15,0.2,"AC",22.80892152099
105,15,0.2,"AC",24.4155050139482
105,85,0.2,"AC",23.8035278480384
30,50,0.2,"AC",22.6221395845029
120,50,0.2,"AC",23.2577002914734
75,0,0.2,"AC",25.119858477199
75,100,0.2,"AC",22.4172308760605
75,50,0.2,"AC",20.960450021382
45,85,0.2,"AC",19.4332572833046
45,15,0.2,"AC",22.4777013511907
105,15,0.2,"AC",25.9641623245399
105,85,0.2,"AC",24.4841688090978
30,50,0.2,"AC",22.5964174263422
120,50,0.2,"AC",21.1730066004245
75,0,0.2,"AC",26.3616577755714
75,100,0.2,"AC",20.4714206911383
75,50,0.2,"AC",20.7137240151138
45,85,0.2,"AC",17.7918893802462
45,15,0.2,"AC",24.6834081066978
105,15,0.2,"AC",26.6230018998273
105,85,0.2,"AC",23.0292580701322
30,50,0.2,"AC",22.4849486057335
120,50,0.2,"AC",22.548527951958
75,0,0.2,"AC",25.4698467483251
75,100,0.2,"AC",21.7957562057435
75,50,0.2,"AC",21.524248485942
45,85,0.2,"AC",19.645797090248
45,15,0.2,"AC",24.5002507797345
105,15,0.2,"AC",23.7780576362376
105,85,0.2,"AC",22.4174591948978
30,50,0.2,"AC",21.9095520113733
120,50,0.2,"AC",23.0001462812882
75,0,0.2,"AC",24.6987503899514
75,100,0.2,"AC",21.2143153554804
75,50,0.2,"AC",21.9762023526811
45,85,0.2,"AC",18.9731418873645
45,15,0.2,"AC",24.1418046082663
105,15,0.2,"AC",26.6367317221783
105,85,0.2,"AC",23.5997365720907
30,50,0.2,"AC",24.4593516408142
120,50,0.2,"AC",22.4702462320292
75,0,0.2,"AC",25.6794905331522
75,100,0.2,"AC",20.5898155444407
75,50,0.2,"AC",21.1738616464157
45,85,0.2,"AC",19.0495203936339
45,15,0.2,"AC",24.0927805287631
105,15,0.2,"AC",25.927942345378
105,85,0.2,"AC",23.3428529321117
30,50,0.2,"AC",22.5837761864734
120,50,0.2,"AC",22.7609906311179
75,0,0.2,"AC",24.6891302934331
75,100,0.2,"AC",20.7389047273366
75,50,0.2,"AC",21.8165835051042
45,85,0.2,"AC",18.9375114800943
45,15,0.2,"AC",23.8002897365038
105,15,0.2,"AC",22.3284431297267
105,85,0.2,"AC",21.9189290666083
30,50,0.2,"AC",20.7005410556224
120,50,0.2,"AC",22.1126061539398
75,0,0.2,"AC",25.1451011234528
75,100,0.2,"AC",20.9453248818473
75,50,0.2,"AC",21.3512724631239
45,85,0.2,"AC",17.605455263058
45,15,0.2,"AC",24.7738708888455
105,15,0.2,"AC",23.0716906019646
105,85,0.2,"AC",22.4283177082102
30,50,0.2,"AC",18.9931379792229
120,50,0.2,"AC",21.9518986431616
75,0,0.2,"AC",25.896712181264
75,100,0.2,"AC",21.7290222509542
75,50,0.2,"AC",23.1819853635787
