"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
75,0,0.2,"TT",19.0628396435359
75,100,0.2,"TT",17.3124822590227
75,50,0.2,"TT",14.78578386074
45,85,0.2,"TT",13.8058395539164
45,15,0.2,"TT",20.6356597716002
105,15,0.2,"TT",20.1174931513854
105,85,0.2,"TT",18.6873140248259
30,50,0.2,"TT",15.703136746144
120,50,0.2,"TT",16.6887271673208
75,0,0.2,"TT",19.5005077092848
75,100,0.2,"TT",15.716327032289
75,50,0.2,"TT",15.5675290063312
45,85,0.2,"TT",12.7487428700083
45,15,0.2,"TT",19.9254111681672
105,15,0.2,"TT",19.8858494396649
105,85,0.2,"TT",16.312593269001
30,50,0.2,"TT",16.2006481579719
120,50,0.2,"TT",20.2605519413061
75,0,0.2,"TT",20.8361010006751
75,100,0.2,"TT",14.571344024202
75,50,0.2,"TT",16.5416467671435
45,85,0.2,"TT",12.710536099456
45,15,0.2,"TT",19.7555350615545
105,15,0.2,"TT",20.125792344742
105,85,0.2,"TT",18.3678953391402
30,50,0.2,"TT",16.2949886168459
120,50,0.2,"TT",18.5517937946272
75,0,0.2,"TT",20.2797688936821
75,100,0.2,"TT",16.5759941114559
75,50,0.2,"TT",16.8723764257479
45,85,0.2,"TT",13.5009346874794
45,15,0.2,"TT",17.4378026907595
105,15,0.2,"TT",20.7023951929934
105,85,0.2,"TT",18.987129252199
30,50,0.2,"TT",16.472941682199
120,50,0.2,"TT",18.0989691180671
75,0,0.2,"TT",18.6001893403894
75,100,0.2,"TT",15.3919495103333
75,50,0.2,"TT",14.9200332574868
45,85,0.2,"TT",12.6530622633736
45,15,0.2,"TT",19.6621242470396
105,15,0.2,"TT",21.232518223385
105,85,0.2,"TT",19.3863196327124
30,50,0.2,"TT",16.8329702698196
120,50,0.2,"TT",17.0690122984159
75,0,0.2,"TT",19.541432827548
75,100,0.2,"TT",16.7094657785031
75,50,0.2,"TT",14.8287103356399
45,85,0.2,"TT",10.7324819904198
45,15,0.2,"TT",18.6975024789889
105,15,0.2,"TT",18.9964151012803
105,85,0.2,"TT",18.8070379041678
30,50,0.2,"TT",17.2684034667685
120,50,0.2,"TT",18.1419035320517
75,0,0.2,"TT",21.074303444085
75,100,0.2,"TT",15.8124240340583
75,50,0.2,"TT",16.9969178730317
45,85,0.2,"TT",12.7994833312842
45,15,0.2,"TT",20.3750593719551
105,15,0.2,"TT",19.7774520127583
105,85,0.2,"TT",18.3519564672903
30,50,0.2,"TT",15.8348110842486
120,50,0.2,"TT",18.4141344275072
75,0,0.2,"TT",20.5944946631583
75,100,0.2,"TT",17.7033616618359
75,50,0.2,"TT",14.7172478126539
45,85,0.2,"TT",12.090230929359
45,15,0.2,"TT",22.0829877068375
105,15,0.2,"TT",19.6705970962904
105,85,0.2,"TT",17.067641888656
30,50,0.2,"TT",17.6932809013679
120,50,0.2,"TT",18.4594965391512
75,0,0.2,"TT",19.1539107098827
75,100,0.2,"TT",17.2174026105417
75,50,0.2,"TT",16.8690415521904
45,85,0.2,"TT",13.3017834215203
45,15,0.2,"TT",20.4150672601202
105,15,0.2,"TT",17.9301359731344
105,85,0.2,"TT",18.6124365158828
30,50,0.2,"TT",16.739807042471
120,50,0.2,"TT",17.0580612797806
75,0,0.2,"TT",20.0653993328008
75,100,0.2,"TT",17.0138346276014
75,50,0.2,"TT",14.974779532748
45,85,0.2,"TT",14.3708570437612
45,15,0.2,"TT",19.9418334268226
105,15,0.2,"TT",20.7124229287135
105,85,0.2,"TT",16.2002515536325
30,50,0.2,"TT",16.3632372140056
120,50,0.2,"TT",18.255976693476
75,0,0.2,"TT",21.9989451317318
75,100,0.2,"TT",16.1305143694118
75,50,0.2,"TT",18.8106246359531
45,85,0.2,"TT",13.9917640558089
45,15,0.2,"TT",19.5491985023746
105,15,0.2,"TT",19.358315031122
105,85,0.2,"TT",17.6504049947194
30,50,0.2,"TT",16.3214800675848
120,50,0.2,"TT",16.2598887910995
75,0,0.2,"TT",21.3519037648872
75,100,0.2,"TT",16.9924688554038
75,50,0.2,"TT",16.4364969298242
45,85,0.2,"TT",11.7496020501448
45,15,0.2,"TT",21.9653648083464
105,15,0.2,"TT",21.5608749942834
105,85,0.2,"TT",18.1934758738869
30,50,0.2,"TT",17.0593874100964
120,50,0.2,"TT",17.5569403495942
75,0,0.2,"TT",20.4833582539146
75,100,0.2,"TT",17.7085450028785
75,50,0.2,"TT",17.8366170405697
45,85,0.2,"TT",14.6332438864016
45,15,0.2,"TT",18.6413465336948
105,15,0.2,"TT",21.7650226688233
105,85,0.2,"TT",17.7377401300255
30,50,0.2,"TT",16.3816976558512
120,50,0.2,"TT",15.3692082120663
75,0,0.2,"TT",17.7319763308939
75,100,0.2,"TT",17.3518820103222
75,50,0.2,"TT",17.5431468668957
45,85,0.2,"TT",14.3218204051272
45,15,0.2,"TT",19.8827960426596
105,15,0.2,"TT",18.5081284082032
105,85,0.2,"TT",18.4174138934422
30,50,0.2,"TT",17.073612513861
120,50,0.2,"TT",17.3148635266128
75,0,0.2,"TT",20.5609173707997
75,100,0.2,"TT",18.0199816510087
75,50,0.2,"TT",16.8677845053463
45,85,0.2,"TT",11.2309142840621
45,15,0.2,"TT",21.5094444521801
105,15,0.2,"TT",20.1049416370336
105,85,0.2,"TT",19.3758475352512
30,50,0.2,"TT",17.9886252740129
120,50,0.2,"TT",19.6957687219117
75,0,0.2,"TT",20.9612387128015
75,100,0.2,"TT",15.711339614063
75,50,0.2,"TT",15.3885315964522
45,85,0.2,"TT",13.1751358097888
45,15,0.2,"TT",20.4448150820883
105,15,0.2,"TT",20.7172028883411
105,85,0.2,"TT",17.4706757518007
30,50,0.2,"TT",14.7476645114004
120,50,0.2,"TT",17.6653217513577
75,0,0.2,"TT",18.1173699354886
75,100,0.2,"TT",15.9673473384904
75,50,0.2,"TT",15.7179172487374
45,85,0.2,"TT",12.5506815289624
45,15,0.2,"TT",18.4551239957046
105,15,0.2,"TT",19.0791538925696
105,85,0.2,"TT",17.6765044357379
30,50,0.2,"TT",17.5355914906753
120,50,0.2,"TT",15.4568056412223
75,0,0.2,"TT",18.4339740911289
75,100,0.2,"TT",18.0004842827832
75,50,0.2,"TT",17.0500849837969
45,85,0.2,"TT",11.7404797118392
45,15,0.2,"TT",19.3119115097514
105,15,0.2,"TT",19.3552177056931
105,85,0.2,"TT",18.730850562744
30,50,0.2,"TT",17.2698730760663
120,50,0.2,"TT",17.0153454152639
75,0,0.2,"TT",19.5346367620499
75,100,0.2,"TT",15.6731045137732
75,50,0.2,"TT",16.8813295757214
45,85,0.2,"TT",11.6677649702233
45,15,0.2,"TT",18.98023640298
105,15,0.2,"TT",18.4750627394911
105,85,0.2,"TT",19.9697836331519
30,50,0.2,"TT",15.5350895007573
120,50,0.2,"TT",19.9339735092618
75,0,0.2,"TT",21.6625785995245
75,100,0.2,"TT",15.7809111053084
75,50,0.2,"TT",16.9797883751034
45,85,0.2,"TT",13.8264106522263
45,15,0.2,"TT",18.5190566579004
105,15,0.2,"TT",19.9170264336936
105,85,0.2,"TT",18.8769633799579
30,50,0.2,"TT",16.7303504854902
120,50,0.2,"TT",18.9562166518926
75,0,0.2,"TT",19.8637983931207
75,100,0.2,"TT",16.4138367113793
75,50,0.2,"TT",15.2533701509685
45,85,0.2,"TT",13.5342710977112
45,15,0.2,"TT",20.1991025061737
105,15,0.2,"TT",18.3596162200595
105,85,0.2,"TT",19.2488735292001
30,50,0.2,"TT",17.1219742948876
120,50,0.2,"TT",15.602699153539
75,0,0.2,"TT",21.2749660998371
75,100,0.2,"TT",17.5283423951178
75,50,0.2,"TT",15.2248791471138
45,85,0.2,"TT",13.6724815273777
45,15,0.2,"TT",18.9363079710081
105,15,0.2,"TT",19.1193763960007
105,85,0.2,"TT",18.5789640434198
30,50,0.2,"TT",19.3952180218917
120,50,0.2,"TT",16.3473944633487
75,0,0.2,"TT",21.513519870529
75,100,0.2,"TT",16.249313090019
75,50,0.2,"TT",16.0766728109107
